,VVMED,VVMAX,RVIENTO,DVMED,TMIN,TMAX,TMED,TMINABS,TMAXABS,HRMIN,HRMAX,HRMED,HRMINABS,HRMAXABS,RADMED,RADMAX,HSOL,PREC,HORAS0,HORAS7,DEWPT,DPV,ETO_PM_FAO,AÑO,DIA,MES,ESTACION
11,0.0013826141407569366,0.005844870274336904,0.11950542691259738,0.1385556730619189,0.004538844088898865,0.006957411098969309,0.005691694363699109,0.004341327783076445,0.007235546305127408,0.010186198057413349,0.019050246149321524,0.013479480136125935,0.009521092129643978,0.019646826011805566,0.1060622252816225,0.5453868607708849,0.004837134020140886,0.0,0.0,0.0,0.0003103827662923735,0.00043937300682946387,0.002085347046520019,0.8102199483735985,0.0016123780067136286,0.002015472508392036,PRIMAVERA
12,0.001109022092564387,0.004738906459362009,0.09580063182577471,0.13572542715809263,0.002805196661794955,0.007664837086553157,0.0056158991070281725,0.0023678801486986434,0.00799518409284893,0.010303680434463454,0.030875646981287246,0.015667886584313895,0.009595793992401078,0.03240546823663316,0.11174380758200174,0.5765341800352451,0.004719242947082498,0.0,0.0,0.0,0.0015730809823608326,0.00040900105541381653,0.0018628343967648283,0.7904731936363184,0.0019663512279510407,0.0019663512279510407,PRIMAVERA
13,0.0010784816872628424,0.0039572973464903505,0.09302871319094741,0.06979624114700245,0.0017272893955365045,0.00908330791583127,0.005843566114252852,0.0012172663824763477,0.009396969920493372,0.010539902704604592,0.03854175591532947,0.024775001628516133,0.00958172973145872,0.03918626688381324,0.12293831886838426,0.4704930069931524,0.0051560877478701635,0.0,0.0,0.0021483698949459015,0.0019464231248209867,0.0003523326627711278,0.0020318717995098656,0.8636446977682524,0.0025780438739350818,0.0021483698949459015,PRIMAVERA
14,0.001112828857103562,0.004459745950058972,0.0961163772714978,0.05898414468731115,0.004704231077755966,0.008868908770249598,0.0069045972270289175,0.004468176471703695,0.009138685462880766,0.018875937962536934,0.03464944395981545,0.026787982526110362,0.01652803768448131,0.03641985350520748,0.1286413297768428,0.4986653552854219,0.005058312986834373,0.0,0.0,0.0,0.0038527483916388472,0.0003119293008547863,0.001971509388134126,0.8472674252947574,0.002950682575653384,0.0021076304111809882,PRIMAVERA
15,0.0010386965965621603,0.004351636144468083,0.089625276088039,0.06718021535829456,0.0031592292047856354,0.00967076790912108,0.006663573730364505,0.0029179835436486173,0.009934630350989694,0.012937636237018199,0.038657941880115884,0.027743251030757053,0.01145916890400835,0.03890923944380028,0.13548708146044083,0.5059457615512458,0.005025951273687873,0.0,0.0,0.0,0.00355586052613417,0.000330875125517785,0.002158069507064873,0.8418468383427187,0.0033506341824585816,0.0020941463640366136,PRIMAVERA
16,0.000892310682830632,0.0042688478206780005,0.07704453412177537,0.07637844304867644,0.0034100511541039183,0.010728674454127929,0.007637006454461232,0.003201845328110104,0.011026111348404807,0.014084265331814953,0.03862490373567337,0.025797414013479025,0.013225468665240872,0.038960043898238865,0.11818298907668996,0.5106698227091739,0.005027102438482434,0.0,0.0,0.0,0.003996546438593535,0.0004273037072710069,0.0020768221586482554,0.8420396584458077,0.0037703268288618256,0.0020946260160343475,PRIMAVERA
17,0.0009727288872496467,0.004200045491980466,0.08392671865329368,0.06617441646098762,0.005234600367826489,0.010032297082905255,0.007938456935774661,0.005090339727768278,0.010485687665945344,0.01344096992085211,0.03519959617420332,0.021993565010017434,0.011458416553194992,0.03585907338589799,0.10460545097249485,0.5362374077592332,0.004533905830400896,0.0,0.0,0.0,0.0035611769431512495,0.0004822427110517316,0.0019949541903353696,0.8284682471914364,0.004121732573091724,0.002060866286545862,PRIMAVERA
18,0.0007285437665456542,0.0039591149827709555,0.06284210374860942,0.060439990872627476,0.006053157923185035,0.009887379688833879,0.007893251322117488,0.0057534142020919665,0.01022459137506358,0.01482066176515731,0.0353031493731837,0.022809664553735082,0.013650828631446857,0.036635343689152895,0.09338682154944065,0.5287146191502747,0.004579417961144112,0.0,0.0,0.0,0.003796753800512209,0.0004454524744022,0.00174878501116915,0.8367845547181514,0.004579417961144112,0.002081553618701869,PRIMAVERA
19,0.0007170658516898163,0.004134396824885855,0.06180697889650966,0.11341523262241388,0.003925423348107681,0.009956971540607163,0.0072976816106260734,0.0034337210498060922,0.01023150532382555,0.009067809884511792,0.03478793760483738,0.018893660812238533,0.0074902650107941966,0.03605816854211648,0.12352790989081654,0.5351360013182287,0.004917022983015883,0.0,0.0,0.0,0.001819298503715877,0.0005162874132166677,0.0020753324399170286,0.8236013496551605,0.004917022983015883,0.002048759576256618,PRIMAVERA
20,0.0007645953815385553,0.003806264440336742,0.06590561501852006,0.06880940622163097,0.0031778756677498642,0.008414727313763117,0.0064092312310390365,0.002685275692430762,0.00890356698392711,0.013319836482759093,0.031373479344114816,0.020978324648661673,0.011786467602842975,0.03293609504190399,0.09889602557933116,0.5222646048760623,0.005013740206810198,0.0,0.0,0.0,0.0018467276428417564,0.00039692109970580736,0.0016784833263049444,0.8398014846407083,0.005431551890711048,0.0020890584195042495,PRIMAVERA
21,0.0008947195062668031,0.004999903123255664,0.07729809743507725,0.13992441436920022,0.003894661380220201,0.007728595192141751,0.005801507024797868,0.0037610607299631673,0.008169882188445287,0.008404695452533409,0.03059050040430753,0.01869194552232502,0.007829807805972838,0.03171598467010921,0.08539915504611739,0.5497869183304609,0.004453355008567798,4.048504553243453e-05,0.0,0.0,0.0014453161255079125,0.00038460793255812797,0.001679758783416472,0.813749415201934,0.005667906374540834,0.002024252276621726,PRIMAVERA
22,0.0009195493441059404,0.004172103792690271,0.07931012705430754,0.13435057622312904,0.0034452984159078466,0.009239663933571044,0.006902643329773413,0.002716485289465802,0.009701446355283633,0.009050935465566767,0.02690786093822667,0.01542353288520051,0.008195634110568666,0.030582042815331185,0.11592344984713708,0.5553435558508801,0.004818599183087897,0.0,0.0,0.0,0.0008593168543173417,0.0005340614094589087,0.002108957440045288,0.8071153631672228,0.006023248978859872,0.0020077496596199573,PRIMAVERA
23,0.0011434069138516576,0.004625600696945341,0.09893934674252752,0.06396582087376944,0.002214917786908097,0.010026465930176465,0.006817130615161019,0.0019091430591886768,0.010333973092613843,0.009731952028123766,0.03339267918862227,0.019437917535478178,0.008896052276709487,0.03486524869888577,0.15637388872959884,0.44783437459189923,0.005197304153871171,0.0,0.0,0.0008662173589785284,0.0013642923403911823,0.0004980749814126538,0.002528222314313953,0.870548445773421,0.006929738871828227,0.0021655433974463213,PRIMAVERA
24,0.0008029854566260094,0.004509739942888777,0.06949079546260761,0.0710794045281488,0.0023794412287696126,0.011115922996860594,0.0067060136783091044,0.002074306755251729,0.01145447902722183,0.010004764743367306,0.0360692386192548,0.026350944363116233,0.009240843444090669,0.03719775872045892,0.15474180818472355,0.44836971713225277,0.0052085543132497905,0.0,0.0,0.0017361847710832634,0.002925471339275299,0.00038630111156602614,0.002454784484336261,0.8724328474693399,0.00737878527710387,0.0021702309638540794,PRIMAVERA
25,0.0007828392267962844,0.003452320990171614,0.06773733865195627,0.06862020733550986,0.003356205729548292,0.011107618806876168,0.00726735748875884,0.003118309586738533,0.011298979506759704,0.011894807140487988,0.037663265022532345,0.024481122264646025,0.011442500031672355,0.03888101493088213,0.15599376325960626,0.4449136272292216,0.005218928178641896,0.0,0.0,0.0,0.002818221216466624,0.0004610053224467008,0.0024367671146771188,0.8741704699225176,0.007828392267962843,0.0021745534077674566,PRIMAVERA
26,0.0010335996821161629,0.004342855807210768,0.08911974401977218,0.07227814919940882,0.0031767990229746774,0.011942853469829614,0.007786740462328908,0.0027911534272943607,0.012229481953105524,0.009119997195142613,0.03634970310635413,0.02210513605870281,0.008129826071098559,0.03734855994201261,0.15367629559396026,0.4442741490776616,0.0052114269686529225,0.0,0.0,0.0,0.002458056386881295,0.0005645712549373999,0.00276707210683772,0.8729140172493645,0.00825142603370046,0.002171427903605384,PRIMAVERA
27,0.0007777381566808192,0.003976499930126123,0.06715309030265568,0.05784532075012071,0.0048587727852855474,0.009976791622798034,0.007417782204041791,0.004557712853667166,0.010256944614720695,0.011862597583352064,0.03863602455769231,0.024164240900314268,0.011017957219644938,0.03901234947221528,0.13976707325383364,0.5118018837512487,0.005017665526973027,0.0,0.0,0.0,0.0033534731271936393,0.0004265015697927073,0.002209334468202205,0.840458975767982,0.008362775878288377,0.0020906939695720943,PRIMAVERA
28,0.000987854686658004,0.004051509750125999,0.0855342901597492,0.03460102472959378,0.0034022237622432926,0.011636667101865648,0.007724414400079105,0.002958341920661282,0.011893422284741518,0.007898485710503422,0.0353799938437426,0.020592636023196803,0.007384975344751685,0.03733829608601618,0.15649881163698298,0.4451873764101929,0.005222139312729536,0.0,0.0,0.0,0.0019365433284705363,0.0005831388899214648,0.0027514328660866536,0.8747083348821972,0.009138743797276687,0.0021758913803039733,PRIMAVERA
29,0.001103926038647258,0.0046417047609262655,0.09530706339171544,0.04446996546235726,0.005163244621704498,0.011486915433640561,0.008396791758529537,0.004811205215679191,0.01177376235706859,0.012112763266574442,0.028732500163374104,0.019062281911444382,0.011682492881432398,0.029971157332722403,0.15250694762256803,0.4467858140666855,0.005215398607782321,0.0,0.0,0.0,0.002616391634904131,0.0006084631709079374,0.0027768734702686864,0.8735792668035388,0.009561564114267588,0.002173082753242634,PRIMAVERA
30,0.0009132574349592078,0.0040775015053812515,0.07906322582463753,0.07051376420347011,0.004407646211915801,0.01102769071697222,0.007897747395281037,0.004167540970799766,0.011357835423506768,0.011134880556756164,0.03229844252369818,0.021609471700443226,0.0103288129615809,0.033486105948504284,0.13798333695707618,0.47292157312676353,0.00514511230962934,0.0,0.0,0.0,0.002915563642123293,0.0005230864181456496,0.002449783794446552,0.8618063118629145,0.009861465260122902,0.0021437967956788916,PRIMAVERA
31,0.0010394443111616872,0.0038957324603202735,0.08994687222006281,0.07929038432411947,0.006035764865653159,0.011176210051524192,0.008586334099764191,0.005830496451264086,0.011377111052841157,0.01054730256914065,0.036074831975611496,0.02221266288474093,0.009765535629233331,0.03664259567498553,0.14528199584367027,0.4358678245963714,0.004804154379318723,0.0,0.0,0.0,0.0032449879125761917,0.0005721311124461388,0.0026250808050967,0.8778500274936939,0.010481791373059032,0.0021837065360539648,PRIMAVERA
32,0.0009400555487333759,0.004352109021913777,0.08127563598423979,0.06771011216293454,0.0038994896836347446,0.012225074242555799,0.008269007141636177,0.0036644757964514,0.012647228817681435,0.007559613371064231,0.03499095653618677,0.02393224751150386,0.006837163273426544,0.036166025972103485,0.1400378119981196,0.44739680745273624,0.0052225308262965325,0.0,0.0,0.0,0.003538264634815901,0.0005396615187173083,0.002698763478747431,0.8747739134046691,0.010880272554784442,0.0021760545109568885,PRIMAVERA
33,0.0009030102393091012,0.005173768810727507,0.07816491530406026,0.07294316044196851,0.004990549341882183,0.013283411491286054,0.009213321861936337,0.004890214870847839,0.013628038587447497,0.009208959493630495,0.0367311411351818,0.022204454676731038,0.008502255828084242,0.03729824901494114,0.14923225737451712,0.4397267252287797,0.005234841967009282,0.0,0.0,0.0,0.0038476088457518225,0.0006718047190995246,0.002875779690070251,0.8768360294740548,0.011342157595186779,0.0021811841529205344,PRIMAVERA
34,0.0011797770614845149,0.00432870929104682,0.10194560840747828,0.038773909387989254,0.0056243190094770875,0.01187070228773692,0.00882902251830957,0.005371203203558592,0.012153848782493202,0.01242841508043869,0.037752865967504476,0.025170007344471453,0.011445982545602494,0.03848218269642218,0.12384227066863089,0.4740558737965051,0.004290098405398236,0.0,0.0,0.0,0.004834940902883812,0.0005019415134315936,0.0025453042373890966,0.8623097794850455,0.011583265694575238,0.002145049202699118,PRIMAVERA
35,0.0005604878507285234,0.003578818720948052,0.048513337301946624,0.13482846631413922,0.00533916574842134,0.010491502213266507,0.007336163201757783,0.00494474837198275,0.011010472445422546,0.016050711340122006,0.03848683241669193,0.029191037618312942,0.014717995783945297,0.03865290289098186,0.06764880770200414,0.5231219940132884,0.0033214094857986565,0.0029477509186463073,0.0,0.0,0.004849257849266039,0.0002906233300073824,0.0014128121646541838,0.8345041333069124,0.011624933200295298,0.00207588092862416,PRIMAVERA
36,0.0009571946320595085,0.004138090330737613,0.08276598650397524,0.06887621461605495,0.004756713935736772,0.010387024719073707,0.007837292293063661,0.004418142908676421,0.010646177850897677,0.01860468693142739,0.03933275758812216,0.02940134079435189,0.016736276448761012,0.039541752049270525,0.1497737906373638,0.5049306181344482,0.005015867067560744,0.0,0.0,0.0,0.005266660420938781,0.00032603135939144836,0.002298794599358894,0.8401577338164246,0.01212167874660513,0.002089944611483643,PRIMAVERA
37,0.000989107110524041,0.004550760346226838,0.085601146951142,0.06694259571270385,0.0054270745406384885,0.013747721198467922,0.009769601810965528,0.005153768628520004,0.014081761757723847,0.009413870306303373,0.04008486711071114,0.023508646631270957,0.00846814508659179,0.040475304128023255,0.15560216596612414,0.44596583755206765,0.005205826897494953,0.0,0.0,0.0,0.004676567829582965,0.0007027866311618187,0.003064418218439067,0.8719760053304046,0.013014567243737382,0.002169094540622897,PRIMAVERA
38,0.0010186783266322753,0.00429145337602533,0.0878577545709913,0.04301423419222156,0.006671259339093922,0.01560095020233855,0.011452545272180729,0.0061684223778626715,0.01584803388156425,0.0071307482864259265,0.033057195399564816,0.017976421364017215,0.0064285104612581455,0.0357187634529785,0.157071528363917,0.4503858644131634,0.005201761667909491,0.0,0.0,0.0,0.004378149403823821,0.0010706959433113702,0.00353310318585338,0.8712950793748397,0.013437884308766185,0.0021674006949622877,PRIMAVERA
39,0.001015814811612213,0.00398112953827595,0.08767130216646342,0.059837976328288786,0.0072317369354350305,0.014679604681851383,0.011446287749570808,0.006950766881159312,0.014960574736127101,0.010767637003089458,0.03271355955013289,0.01935667543148719,0.009721563877939859,0.033534856631861905,0.1507469180432524,0.4556037495486266,0.005187139463551726,0.0,0.0,0.0,0.005260623939285375,0.0009596208007570693,0.003238987306088813,0.868845860144914,0.0004322616219626438,0.002593569731775863,PRIMAVERA
40,0.0009145162755887377,0.003941734502653309,0.07902944814879341,0.04606875738278266,0.007231452771785017,0.012710082682024955,0.010148590336047241,0.007007057574534078,0.012934477879275897,0.012947179494214627,0.03307923917210558,0.022562302002835107,0.012549195559467678,0.03412500546872789,0.10351816175066961,0.5029839515738057,0.004657258810868571,0.0,0.0,0.0,0.005546371856579844,0.0006562501051678442,0.0023687255709123455,0.8510082008950753,0.0008467743292488311,0.0025403229877464933,PRIMAVERA
41,0.0011037215862737613,0.005086716875870379,0.09545228580106681,0.05970566652072214,0.007420673589927543,0.01246812764257079,0.009972757099690982,0.007294160048417901,0.012725517261504199,0.015103099334702615,0.03878294427657605,0.025930913473562203,0.014230592151877507,0.03961182610025989,0.14225357108780556,0.4397436201438543,0.005235043096950647,0.0020503918796390035,0.0,0.0,0.006059562384720374,0.0005496795251798179,0.002722925974031351,0.8768697187392334,0.0013087607742376618,0.0026175215484753236,PRIMAVERA
42,0.0009847925180703101,0.0036896893010367623,0.0849635216034705,0.053213810820883695,0.00738813231334526,0.013156828041419344,0.010395032135186609,0.007230565510454011,0.013397555101392086,0.019091844283656415,0.04013576618090998,0.029858909147891806,0.017577452233646068,0.04070475741357282,0.14819595497485613,0.43418407907811013,0.005252226763041655,4.376855635868046e-05,0.0,0.0,0.0074231471584322055,0.00048145411994548505,0.0027125438933900863,0.8797479828094771,0.0017507422543472182,0.0026261133815208273,PRIMAVERA
43,0.00087734967683491,0.003898371470468418,0.07563359283059569,0.053293590468232885,0.007321331786001663,0.013320156177365481,0.010134901439299822,0.007122523484846955,0.013592437111555626,0.0126459367212756,0.04015063299407052,0.02633345606381826,0.012269929716917781,0.0403667289735865,0.14964646581482147,0.4576912846148619,0.005186303508383705,0.0,0.0,0.0,0.006063653185218614,0.0006007468230544458,0.002838778751607949,0.8687058376542706,0.002160959795159877,0.0025931517541918523,PRIMAVERA
44,0.0010520662765863666,0.004165323625668471,0.09077829015116648,0.05828876587095241,0.006329574251788997,0.013251740936920518,0.01001395329387513,0.005955983369899144,0.013535154709388682,0.00899194605376266,0.03684379042086132,0.023926993033221364,0.008412236064623232,0.03765967855372422,0.15546104249492335,0.4637679913115411,0.005152977681239346,0.0,0.0,0.0,0.005234566494525635,0.0006741812466288144,0.0030988827932026935,0.8631237616075904,0.002576488840619673,0.002576488840619673,PRIMAVERA
45,0.0009620677597534339,0.0037188448829930942,0.08310884898605449,0.06832406776329657,0.007342777251571052,0.012019375689116893,0.009793245805561861,0.0068337010378898624,0.012468053029988449,0.018300858461318688,0.03749044319397911,0.027718768414420687,0.0165277201238359,0.03826700013010296,0.15126897695172492,0.45687433075286393,0.005177046240825654,0.0,0.0,0.0,0.0065360208790423875,0.0004702483668749969,0.002643978049959935,0.867155245338297,0.0030199436404816315,0.002588523120412827,PRIMAVERA
46,0.0012083433300914934,0.004949892141481939,0.10447422742208916,0.07052409535841137,0.006572524613319087,0.012424358740476461,0.00969263971209105,0.006503476423028145,0.012722129061106152,0.017918005380499574,0.03888276215758698,0.02982881820568715,0.015121553673716403,0.03940062358476905,0.15357612174273563,0.45053944164839965,0.0051786142718206855,0.0,0.0,0.0,0.00689618800530788,0.00042723567742520657,0.0027790870984809864,0.8674178905299649,0.003452409514547124,0.0025893071359103428,PRIMAVERA
47,0.0009913104588744712,0.0037569833357343407,0.08557341755284038,0.05022361980297636,0.007805528571137643,0.011370914087089524,0.009771488808905503,0.007593104901378828,0.011575007416857797,0.0167106620210268,0.03432100076103212,0.02340825537342239,0.015540249252355682,0.03532064155989713,0.08698541018123722,0.5268940044017673,0.0049982039943250655,0.0,0.0,0.0,0.005689622213540033,0.0005622979493615698,0.0019994379248902887,0.8371991690494485,0.003748652995743799,0.0024991019971625328,PRIMAVERA
48,0.001575013215500794,0.005034947907234344,0.13602000923085023,0.08357334275026586,0.0064146764652875995,0.011517549470764565,0.009717534367335088,0.006210901170559735,0.01184019368741702,0.008838753408821167,0.027828063686274135,0.016480326961116124,0.007790159704700693,0.029097413959683134,0.154071104088827,0.4691077097381071,0.005094382368196638,0.0,0.0,0.0,0.0031585170682819157,0.0007641573552294958,0.0032327663888346227,0.8533090466729368,0.004245318640163865,0.002547191184098319,PRIMAVERA
49,0.0008468909861300692,0.0031860761364457296,0.07313766611024702,0.004013701356066679,0.005538907871372017,0.0109614184034181,0.00871374564402076,0.00528203098458375,0.011274487109191302,0.008035430114845492,0.026161305438842618,0.014967092356772646,0.007634059979238823,0.027622292732450884,0.13097911635252393,0.5695442224258618,0.004816441627280015,0.0,0.0,0.0,0.002087124705154673,0.0007184525427359356,0.0025253060118728306,0.8067539725694025,0.0044150714916733474,0.0024082208136400073,PRIMAVERA
50,0.0012261699604841935,0.005008665986995505,0.10594888354671374,0.06473137529905955,0.0052902951298628995,0.011252167446563429,0.008570191455257014,0.004887348817760319,0.011490469028989687,0.011806760220209992,0.029826692607679114,0.02056759294140801,0.011282496738872227,0.03191941377698606,0.14286396504256296,0.4501733529834195,0.004332756044113758,0.0,0.0,0.0,0.003223570496820636,0.0005805893099112436,0.002756017504404844,0.8708839648668654,0.00519930725293651,0.002599653626468255,PRIMAVERA
51,0.0008825062151735781,0.0037421657778033456,0.07627738815572398,0.05237334961587811,0.0063514990582444536,0.010568860490372034,0.008591707142915845,0.006037530500923084,0.010980413869563558,0.015779041414569886,0.03402740310428892,0.02410769382027053,0.015040791023030454,0.03487596677272506,0.104224832575668,0.4993797188746641,0.005091382010616797,0.0,0.0,0.0,0.004641643266345646,0.0004709528359820537,0.0020326885789494382,0.8528064867783134,0.005515663844834863,0.0025456910053083984,PRIMAVERA
52,0.0006022553743741745,0.003129302757318697,0.051927347614664554,0.04275204761580968,0.0058285385895809365,0.009551204360041437,0.007315988104813797,0.005699195153473731,0.009725009602310495,0.020529228499640482,0.03759043611865653,0.03146279083307768,0.018067661231225236,0.03779253523757403,0.07792942025459117,0.5695153171095381,0.0036377841405151475,0.0043653409686181775,0.0,0.0,0.0056223974882850785,0.00020614110129585836,0.0014073937612401513,0.812438458048383,0.0056587753296902295,0.002425189427010098,PRIMAVERA
53,0.0005969506391025301,0.00536846704891522,0.05143997253800638,0.03083699808295399,0.0054747733271115605,0.009305888045187389,0.006999859548928298,0.005200830225605605,0.009796532406093577,0.023027575338530476,0.03880179154166446,0.034909346278475355,0.02090962718061876,0.03884267857173997,0.08643518157964032,0.5548369981247488,0.0040887030075515765,0.0083000671053297,0.0,0.0,0.0059122645489195795,0.000134927199249202,0.001417205442560642,0.8218293045178668,0.006133054511327364,0.0024532218045309456,PRIMAVERA
54,0.0006861248409748356,0.0032359362812475687,0.0592768979799697,0.07136556002189508,0.006025033759810275,0.010124629684634918,0.007444454524576966,0.005900673632383586,0.010317602296159089,0.01828522701197937,0.04043848281495437,0.03266811899091436,0.016389807138786384,0.04052424842007623,0.10938116449215707,0.4807162167079942,0.003430624204874178,0.0009005388537794718,0.0,0.0,0.005394656562164645,0.0002401436943411925,0.0018192238484890967,0.8619443314746372,0.006861248409748356,0.0025729681536556335,PRIMAVERA
55,0.0010188731509926724,0.003861443622669708,0.08796128837582537,0.06520788166353103,0.004888878732914419,0.011211885640545417,0.008356472229990322,0.004567805260962947,0.011395967764464261,0.014080141989978569,0.04011277909580395,0.02718850160485068,0.013052706879733858,0.04036963787336513,0.15811798248703512,0.4666267792361399,0.005137175551223558,0.0,0.0,0.0,0.0047647303237598505,0.0004409409014800221,0.0026157540607009326,0.860476904829946,0.007277665364233374,0.002568587775611779,PRIMAVERA
56,0.001208258523454309,0.00521846423212345,0.10443424477813858,0.0726211010028864,0.006383415998464701,0.01117314333516888,0.00874796493683765,0.006236173024280305,0.01139833847215678,0.01962229164792643,0.04027528411514363,0.030284415249161232,0.01866954299143916,0.040535124657821976,0.1497287820426856,0.44519346312223285,0.005196810853566921,0.0,0.0,0.0,0.006049953968694157,0.00035944608403837866,0.0024891779598133186,0.8704658179724593,0.007795216280350381,0.0025984054267834604,PRIMAVERA
57,0.0009107257958730346,0.004075393972399881,0.07868005505898545,0.06790937098907149,0.006437459050280628,0.011993302261633936,0.009360930440685849,0.006225372221104716,0.012301036092202905,0.011456847340777216,0.03717757358495402,0.022319019846806287,0.01077484263519193,0.037842944029427464,0.1200411453135663,0.5214840858560664,0.004990278333550874,0.0,0.0,0.0,0.004561946109921091,0.0006237847916938593,0.002437275081353732,0.8358716208697715,0.007901274028122218,0.002495139166775437,PRIMAVERA
